Sorter0,
ArrayLength,Runtime D
25121,0.215300411
25123,0.215294123
25125,0.214988291
25127,0.214724123
25129,0.21493946
25131,0.215026915
25133,0.214857161
25135,0.215757295
25137,0.215781406
25139,0.215352699
25141,0.21888122
25143,0.236909717
25145,0.215204
25147,0.216115922
25149,0.215775013
25151,0.215642571
25153,0.215993047
25155,0.215505376
25157,0.215838581
25159,0.215141878
25161,0.214973867
25163,0.215624988
25165,0.216490582
25167,0.215800211
25169,0.215386778
25171,0.215888575
25173,0.216203868
25175,0.21643737
25177,0.216330051
25179,0.2161493
25181,0.216694087
25183,0.215762913
25185,0.216459244
25187,0.216996759
25189,0.216168702
25191,0.217044041
25193,0.215772703
25195,0.216876209
25197,0.216931418
25199,0.215932757
25201,0.217251584
25203,0.216974884
25205,0.216283381
25207,0.216298372
25209,0.217047125
25211,0.216314748
25213,0.217377841
25215,0.217208207
25217,0.21620746
25219,0.216872677
25221,0.217000201
25223,0.216629639
25225,0.216218159
25227,0.217126697
25229,0.216576785
25231,0.217223093
25233,0.217523634
25235,0.217723951
25237,0.217053249
25239,0.216461629
25241,0.219089717
25243,0.216672361
25245,0.217183873
25247,0.217201501
25249,0.21669291
25251,0.216820702
25253,0.21756129
25255,0.21670267
25257,0.217775837
25259,0.216516331
25261,0.217443377
25263,0.218046829
25265,0.217786789
25267,0.218090788
25269,0.218044341
25271,0.217269212
25273,0.218179837
25275,0.217229247
25277,0.217818826
25279,0.220912546
25281,0.277083308
25283,0.219207332
25285,0.217993706
25287,0.218248338
25289,0.21851033
25291,0.217655838
25293,0.218719125
25295,0.219073042
25297,0.217702329
25299,0.217793167
25301,0.217832044
25303,0.217802361
25305,0.217423797
25307,0.218867332
25309,0.218227878
25311,0.217331588
25313,0.220326915
25315,0.220165297
25317,0.219001427
25319,0.21850425
25321,0.21877338
25323,0.21774891
25325,0.217700958
25327,0.218146294
25329,0.218744799
25331,0.219104365
25333,0.218846828
25335,0.218909293
25337,0.219469577
25339,0.219426617
25341,0.218463123
25343,0.219366491
25345,0.219294041
25347,0.219045326
25349,0.219181582
25351,0.218931541
25353,0.218585953
25355,0.218826592
25357,0.219434127
25359,0.218863174
25361,0.222242698
25363,0.219412625
25365,0.219864994
25367,0.219882041
25369,0.22034584
25371,0.219168365
25373,0.219794005
25375,0.219629869
25377,0.219694287
25379,0.219678283
25381,0.219691172
25383,0.221006081
25385,0.219807163
25387,0.219957292
25389,0.220230907
25391,0.21957241
25393,0.22003153
25395,0.218930915
25397,0.220238835
25399,0.219287083
25401,0.220509842
25403,0.219964489
25405,0.219580412
25407,0.219523877
25409,0.220531046
25411,0.219023302
25413,0.219669253
25415,0.222968459
25417,0.255759865
25419,0.21944122
25421,0.220786959
25423,0.219332054
25425,0.220220044
25427,0.223497376
25429,0.22168678
25431,0.220786214
25433,0.220626295
25435,0.220304549
25437,0.221359015
25439,0.22103405
25441,0.220563427
25443,0.220744878
25445,0.221261993
25447,0.221185833
25449,0.220642701
25451,0.220749244
25453,0.220443174
25455,0.221671507
25457,0.221511632
25459,0.220997706
25461,0.220670074
25463,0.220729038
25465,0.221129209
25467,0.221332073
25469,0.22099112
25471,0.221230283
25473,0.221349791
25475,0.221084997
25477,0.221088752
25479,0.221128747
25481,0.221744835
25483,0.223215297
25485,0.221138954
25487,0.221282363
25489,0.221734703
25491,0.22208029
25493,0.222577289
25495,0.22204563
25497,0.221047714
25499,0.221891865
25501,0.22212033
25503,0.221819669
25505,0.221931875
25507,0.221203506
25509,0.221300334
25511,0.221743837
25513,0.221404046
25515,0.221194953
25517,0.220654964
25519,0.221966907
25521,0.222211003
25523,0.221376121
25525,0.221655875
25527,0.222446263
25529,0.22164841
25531,0.221834779
25533,0.221235529
25535,0.220674336
25537,0.223039746
25539,0.222582042
25541,0.221562669
25543,0.222343251
25545,0.223743916
25547,0.22218205
25549,0.222503245
25551,0.229347587
25553,0.256133586
25555,0.223223746
25557,0.22245267
25559,0.223671094
25561,0.222927034
25563,0.222458005
25565,0.222400203
25567,0.224024162
25569,0.222716466
25571,0.22257109
25573,0.228782341
25575,0.22408013
25577,0.223091543
25579,0.22387825
25581,0.222687662
25583,0.223310158
25585,0.223464906
25587,0.224206343
25589,0.223715171
25591,0.223633632
25593,0.22296533
25595,0.223161295
25597,0.223651543
25599,0.223304078
25601,0.223447114
25603,0.223301664
25605,0.223568201
25607,0.222793877
25609,0.223675713
25611,0.22299917
25613,0.223682165
25615,0.222963542
25617,0.224034697
25619,0.223081172
25621,0.224042162
25623,0.223094374
25625,0.223433718
25627,0.223882571
25629,0.223823786
25631,0.224681213
25633,0.224359497
25635,0.225353211
25637,0.223661169
25639,0.223942876
25641,0.224480882
25643,0.224493742
25645,0.224182501
25647,0.223410621
25649,0.22421205
25651,0.22440213
25653,0.225016758
25655,0.224179715
25657,0.223582551
25659,0.224759012
25661,0.225131541
25663,0.224377498
25665,0.22496675
25667,0.225648582
25669,0.224430621
25671,0.224404708
25673,0.225024953
25675,0.224313796
25677,0.224506617
25679,0.224840879
25681,0.224729583
25683,0.226752579
25685,0.258198202
25687,0.225572079
25689,0.225068912
25691,0.226166546
25693,0.223707333
25695,0.22559154
25697,0.225523323
25699,0.224862471
25701,0.225596204
25703,0.224938333
25705,0.223827302
25707,0.225038335
25709,0.22554712
25711,0.225693837
25713,0.223924205
25715,0.225713924
25717,0.225900993
25719,0.225308672
25721,0.225440159
25723,0.226629719
25725,0.225677714
25727,0.230882004
25729,0.227095038
25731,0.227307588
25733,0.22715883
25735,0.228860259
25737,0.231827423
25739,0.227382421
25741,0.229459375
25743,0.227316365
25745,0.22815533
25747,0.227654457
25749,0.230508745
25751,0.228627324
25753,0.230550259
25755,0.227850214
25757,0.228733867
25759,0.226781502
25761,0.22669901
25763,0.22719346
25765,0.226420909
25767,0.227144629
25769,0.226219088
25771,0.226562411
25773,0.227572799
25775,0.227589995
25777,0.227153212
25779,0.227498263
25781,0.22761026
25783,0.226594254
25785,0.22704345
25787,0.234246954
25789,0.227876708
25791,0.226952806
25793,0.227761209
25795,0.227457836
25797,0.227960676
25799,0.226034582
25801,0.227646619
25803,0.227391094
25805,0.226835206
25807,0.226446256
25809,0.227330163
25811,0.226817712
25813,0.228064209
25815,0.229647711
25817,0.254901111
25819,0.227457419
25821,0.227576673
25823,0.227462158
25825,0.22772488
25827,0.227530539
25829,0.22679463
25831,0.227506787
25833,0.228437662
25835,0.227591589
25837,0.22710225
25839,0.227908164
25841,0.227765083
25843,0.227975085
25845,0.228543326
25847,0.229480669
25849,0.226831377
25851,0.228809372
25853,0.229549587
25855,0.227854252
25857,0.230526417
25859,0.232722133
25861,0.228109956
25863,0.22772871
25865,0.23192057
25867,0.227762759
25869,0.228610367
25871,0.228019297
25873,0.228906617
25875,0.230552375
25877,0.228300124
25879,0.228025123
25881,0.228252575
25883,0.228785843
25885,0.228277877
25887,0.228351578
25889,0.228516206
25891,0.230125174
25893,0.228383034
25895,0.229250342
25897,0.228372365
25899,0.228607252
25901,0.229233459
25903,0.229671329
25905,0.228348285
25907,0.228042707
25909,0.228740081
25911,0.228749424
25913,0.229964212
25915,0.228944078
25917,0.231284887
25919,0.22896862
25921,0.227744669
25923,0.229363427
25925,0.228487045
25927,0.228376001
25929,0.228594288
25931,0.229218498
25933,0.229655251
25935,0.229649335
25937,0.230049461
25939,0.229852989
25941,0.228960544
25943,0.229252338
25945,0.229991034
25947,0.280924141
25949,0.232359737
25951,0.230236083
25953,0.229118913
25955,0.229240671
25957,0.229757085
25959,0.230175585
25961,0.230705947
25963,0.229851663
25965,0.231049508
25967,0.230666339
25969,0.23073104
25971,0.230221167
25973,0.231343091
25975,0.234057993
25977,0.230677664
25979,0.231368706
25981,0.230122879
25983,0.230459332
25985,0.230060548
25987,0.230484203
25989,0.230761334
25991,0.230395749
25993,0.230413839
25995,0.230904087
25997,0.230776548
25999,0.230725586
26001,0.231159508
26003,0.230971202
26005,0.230852291
26007,0.230659842
26009,0.231816411
26011,0.231533423
26013,0.230685711
26015,0.232053459
26017,0.23137787
26019,0.230664134
26021,0.23207058
26023,0.23079671
26025,0.231153786
26027,0.231806546
26029,0.231491581
26031,0.231210202
26033,0.231825635
26035,0.231872991
26037,0.230783165
26039,0.232335836
26041,0.231695324
26043,0.230656907
26045,0.23315829
26047,0.232069582
26049,0.231779456
26051,0.23196879
26053,0.231573462
26055,0.232123867
26057,0.230913118
26059,0.231121093
26061,0.234338254
26063,0.231403127
26065,0.231391951
26067,0.232178569
26069,0.232447997
26071,0.232547924
26073,0.231748343
26075,0.235178828
26077,0.276863694
26079,0.232419163
26081,0.23269546
26083,0.23206
26085,0.231594786
26087,0.232383117
26089,0.233422205
26091,0.23309733
26093,0.234042361
26095,0.233038202
26097,0.231790751
26099,0.232708827
26101,0.23349449
26103,0.233549297
26105,0.233427539
26107,0.232754782
26109,0.232883915
26111,0.232171834
26113,0.232857034
26115,0.232781038
26117,0.232322499
26119,0.23377046
26121,0.233960167
26123,0.232858285
26125,0.232377708
26127,0.232518911
26129,0.239063799
26131,0.233216569
26133,0.232108757
26135,0.233124077
26137,0.232770249
26139,0.232541949
26141,0.234393954
26143,0.232865706
26145,0.232379094
26147,0.233038157
26149,0.233269453
26151,0.233634457
26153,0.233494669
26155,0.233274579
26157,0.232962415
26159,0.23337774
26161,0.236252367
26163,0.233866289
26165,0.233581632
26167,0.23285608
26169,0.233745083
26171,0.233525842
26173,0.232859164
26175,0.233322337
26177,0.233876213
26179,0.233285844
26181,0.233678162
26183,0.233648002
26185,0.235080421
26187,0.234153926
26189,0.233414054
26191,0.233484879
26193,0.233789578
26195,0.233555004
26197,0.234972417
26199,0.234086052
26201,0.236810043
26203,0.238639668
26205,0.263608575
26207,0.234846875
26209,0.23411575
26211,0.234533742
26213,0.234704986
26215,0.234340906
26217,0.23422946
26219,0.235372052
26221,0.234527662
26223,0.234758154
26225,0.234178051
26227,0.235021591
26229,0.23488088
26231,0.235079005
26233,0.233782679
26235,0.234908283
26237,0.234826699
26239,0.234549671
26241,0.234710291
26243,0.234958202
26245,0.235205382
26247,0.235067531
26249,0.235276133
26251,0.235186413
26253,0.236268207
26255,0.236157328
26257,0.234965742
26259,0.234855294
26261,0.235821635
26263,0.237237215
26265,0.234696537
26267,0.23557353
26269,0.235402361
26271,0.23557879
26273,0.234975085
26275,0.236369953
26277,0.235549167
26279,0.236496463
26281,0.23898837
26283,0.239384711
26285,0.24040395
26287,0.237013534
26289,0.235699847
26291,0.235715866
26293,0.234921739
26295,0.23509784
26297,0.23548159
26299,0.236705378
26301,0.235564411
26303,0.236307174
26305,0.236600906
26307,0.236097455
26309,0.236782044
26311,0.236227915
26313,0.235907167
26315,0.236921325
26317,0.236348957
26319,0.236448631
26321,0.235660791
26323,0.236613333
26325,0.236822262
26327,0.236495927
26329,0.237265661
26331,0.26323396
26333,0.239487454
26335,0.236483008
26337,0.236635119
26339,0.235754281
26341,0.236964121
26343,0.237033799
26345,0.236980334
26347,0.237225845
26349,0.237557292
26351,0.2365648
26353,0.237124547
26355,0.236815244
26357,0.23757875
26359,0.23689647
26361,0.238203585
26363,0.237456873
26365,0.251173645
26367,0.237502471
26369,0.23721537
26371,0.236567661
26373,0.237494364
26375,0.237138495
26377,0.236501426
26379,0.237757295
26381,0.237652913
26383,0.238209084
26385,0.237495586
26387,0.237764418
26389,0.237645835
26391,0.237868249
26393,0.237724915
26395,0.238167375
26397,0.238482073
26399,0.237425506
26401,0.239382833
26403,0.238575324
26405,0.238651499
26407,0.238478288
26409,0.23755917
26411,0.237585083
26413,0.238160625
26415,0.238190338
26417,0.238451377
26419,0.237990588
26421,0.237922907
26423,0.238083452
26425,0.23975879
26427,0.238287717
26429,0.239023164
26431,0.241523117
26433,0.240196362
26435,0.238389373
26437,0.239113122
26439,0.240712672
26441,0.239998043
26443,0.239406675
26445,0.24038063
26447,0.240151629
26449,0.240160987
26451,0.244730711
26453,0.24314642
26455,0.242782906
26457,0.274425089
26459,0.242448419
26461,0.243144423
26463,0.239492908
26465,0.239825249
26467,0.240199715
26469,0.239137113
26471,0.239813998
26473,0.238481507
26475,0.239461794
26477,0.238629833
26479,0.239838675
26481,0.239802048
26483,0.239055425
26485,0.247081041
26487,0.243281737
26489,0.240006492
26491,0.240204498
26493,0.240282699
26495,0.240399167
26497,0.239759713
26499,0.240642875
26501,0.240067795
26503,0.239841402
26505,0.239884362
26507,0.240156874
26509,0.240261927
26511,0.240094468
26513,0.240709543
26515,0.240115508
26517,0.240273088
26519,0.240359247
26521,0.240086749
26523,0.240593255
26525,0.240259424
26527,0.241118789
26529,0.240596086
26531,0.239893705
26533,0.239895463
26535,0.241339326
26537,0.240005091
26539,0.241061121
26541,0.241103455
26543,0.24118337
26545,0.241191626
26547,0.240728006
26549,0.240570918
26551,0.240624547
26553,0.241161749
26555,0.241635382
26557,0.240813449
26559,0.240162417
26561,0.240963086
26563,0.240871951
26565,0.240681082
26567,0.240712956
26569,0.241395205
26571,0.240904704
26573,0.240706965
26575,0.24107784
26577,0.241126582
26579,0.241631463
26581,0.264389157
26583,0.243552804
26585,0.242117241
26587,0.241385639
26589,0.241939291
26591,0.240845218
26593,0.240942076
26595,0.242015243
26597,0.242509037
26599,0.241519541
26601,0.240871042
26603,0.241859749
26605,0.243716285
26607,0.242129505
26609,0.240897924
26611,0.242111847
26613,0.241723195
26615,0.24152416
26617,0.242026791
26619,0.241697043
26621,0.241124496
26623,0.242146879
26625,0.241801843
26627,0.241602466
26629,0.242149174
26631,0.242307842
26633,0.243353218
26635,0.242272839
26637,0.242847174
26639,0.241956577
26641,0.241920292
26643,0.242231369
26645,0.242491797
26647,0.242210075
26649,0.242722839
26651,0.242664993
26653,0.241764262
26655,0.244179994
26657,0.243139535
26659,0.242892131
26661,0.242638826
26663,0.242716372
26665,0.243282914
26667,0.242954582
26669,0.242482409
26671,0.243567958
26673,0.24331446
26675,0.242978156
26677,0.243194878
26679,0.243362829
26681,0.243263915
26683,0.242063046
26685,0.243381843
26687,0.243625253
26689,0.245105162
26691,0.243281662
26693,0.243264794
26695,0.243660539
26697,0.243161842
26699,0.243353739
26701,0.243402213
26703,0.245735794
26705,0.276583135
26707,0.244512215
26709,0.243626699
26711,0.243628785
26713,0.243848965
26715,0.243749842
26717,0.243804917
26719,0.243993089
26721,0.244104877
26723,0.24355033
26725,0.243471876
26727,0.244877845
26729,0.243456081
26731,0.244097114
26733,0.244363174
26735,0.244528621
26737,0.244323745
26739,0.243894458
26741,0.244869709
26743,0.243282497
26745,0.244038671
26747,0.244084075
26749,0.243998826
26751,0.246439531
26753,0.24473837
26755,0.244969115
26757,0.244682491
26759,0.244497836
26761,0.243527174
26763,0.244496986
26765,0.246458545
26767,0.244516581
26769,0.245074078
26771,0.245455325
26773,0.244902253
26775,0.244682491
26777,0.244531453
26779,0.247017458
26781,0.245817915
26783,0.244433418
26785,0.24621062
26787,0.244625241
26789,0.244654074
26791,0.245125949
26793,0.245096371
26795,0.245382577
26797,0.244975463
26799,0.246124044
26801,0.245966777
26803,0.246402502
26805,0.245683193
26807,0.245680213
26809,0.244881243
26811,0.245479658
26813,0.246230334
26815,0.24497512
26817,0.244990781
26819,0.245875925
26821,0.245515004
26823,0.245640963
26825,0.247692287
26827,0.255978972
26829,0.246288463
26831,0.245772287
26833,0.245993093
26835,0.245850161
26837,0.245544419
26839,0.247241542
26841,0.246074051
26843,0.24634701
26845,0.245957866
26847,0.246157706
26849,0.24552463
26851,0.246708915
26853,0.246302202
26855,0.247553244
26857,0.24642171
26859,0.245921373
26861,0.246549219
26863,0.246609658
26865,0.246767625
26867,0.24582696
26869,0.246616751
26871,0.246630907
26873,0.246215999
26875,0.246090621
26877,0.246592537
26879,0.24874112
26881,0.246656626
26883,0.246904165
26885,0.24722226
26887,0.247067839
26889,0.246525213
26891,0.246680543
26893,0.246586755
26895,0.246695012
26897,0.246919945
26899,0.248024985
26901,0.247179538
26903,0.246980131
26905,0.248060629
26907,0.247369289
26909,0.246951506
26911,0.248066887
26913,0.247365952
26915,0.247397795
26917,0.247178838
26919,0.249491215
26921,0.247492626
26923,0.247429505
26925,0.247515664
26927,0.247296333
26929,0.248177737
26931,0.247385323
26933,0.247228086
26935,0.247821659
26937,0.247735456
26939,0.247478202
26941,0.247969627
26943,0.248173669
26945,0.24710533
26947,0.284085244
26949,0.249943927
26951,0.247617036
26953,0.247621089
26955,0.248061121
26957,0.248977378
26959,0.247054547
26961,0.248156294
26963,0.248769835
26965,0.248550668
26967,0.248175785
26969,0.248207718
26971,0.247982875
26973,0.248016953
26975,0.248360157
26977,0.249609411
26979,0.248673916
26981,0.248178571
26983,0.24828966
26985,0.253633261
26987,0.248555124
26989,0.247997835
26991,0.248800293
26993,0.2491135
26995,0.249637589
26997,0.249044672
26999,0.248958051
27001,0.248683169
27003,0.249077737
27005,0.249331117
27007,0.248290256
27009,0.248873428
27011,0.249000251
27013,0.248889461
27015,0.248865426
27017,0.249060988
27019,0.248603001
27021,0.249255508
27023,0.248908967
27025,0.249647498
27027,0.24924621
27029,0.249531999
27031,0.249421164
27033,0.249643952
27035,0.249949381
27037,0.249576628
27039,0.250626743
27041,0.249753922
27043,0.250870556
27045,0.252425581
