Sorter0,,
ArrayLength,Runtime F,Runtime C
24851,0.238367289,
24853,0.238140047,
24855,0.237481251,
24857,0.23597075,
24859,0.239958122,
24861,0.238692001,
24863,0.239028826,
24865,0.238980249,
24867,0.241819248,
24869,0.238881916,
24871,0.243065119,
24873,0.241389289,
24875,0.243328571,
24877,0.243334785,
24879,0.24466005,
24881,0.241242543,
24883,0.23865442,
24885,0.239600375,
24887,0.242761254,
24889,0.238426954,
24891,0.238955915,
24893,0.239279091,
24895,0.238799378,
24897,0.238989085,
24899,0.23975642,
24901,0.238598362,
24903,0.238500133,
24905,0.237770572,
24907,0.237708077,
24909,0.239976496,
24911,0.239776745,
24913,0.239410281,
24915,0.238881797,
24917,0.239541292,
24919,0.239366785,
24921,0.240163013,
24923,0.240229502,
24925,0.238676906,
24927,0.239465579,
24929,0.239615873,
24931,0.238981664,
24933,0.239886209,
24935,0.249232665,
24937,0.241556078,
24939,0.240484551,
24941,0.241044372,
24943,0.240027532,
24945,0.245304257,
24947,0.240637794,
24949,0.241405666,
24951,0.239158958,
24953,0.23795405,
24955,0.240124628,
24957,0.245740697,
24959,0.24432151,
24961,0.24051784,
24963,0.241337299,
24965,0.242320627,
24967,0.245462909,
24969,0.244410202,
24971,0.245461628,
24973,0.244785711,
24975,0.247355461,
24977,0.245088547,
24979,0.245327383,
24981,0.243250251,
24983,0.240189299,
24985,0.243047431,
24987,0.241027579,
24989,0.241672054,
24991,0.248833582,
24993,0.24471958,
24995,0.240285799,
24997,0.248454422,
24999,0.24358587,
25001,0.245547011,
25003,0.251801848,
25005,0.241787657,
25007,0.245228052,
25009,0.255871713,
25011,0.24219954,
25013,0.242810905,
25015,0.254143447,
25017,0.240653217,
25019,0.242535591,
25021,0.263039321,
25023,0.245625213,
25025,0.246477246,
25027,0.269375861,
25029,0.248824075,
25031,0.245455161,
25033,0.271872818,
25035,0.245058373,
25037,0.242918745,
25039,0.274006873,
25041,0.241315663,
25043,0.242070913,
25045,0.281350166,
25047,0.241887957,
25049,0.244356826,
25051,0.289919078,
25053,0.242561579,
25055,0.249325588,
25057,0.306376189,
25059,0.243318543,
25061,0.244595662,
25063,0.316496789,
25065,0.242432252,
25067,0.242969707,
25069,0.325536311,
25071,0.243159503,
25073,0.241065502,
25075,0.336401969,
25077,0.242712617,
25079,0.242175788,
25081,0.35282886,
25083,0.243289113,
25085,0.241539836,
25087,0.375239819,
25089,0.241860837,
25091,0.24279353,
25093,0.391149044,
25095,0.242465839,
25097,0.250202209,
25099,0.415811032,
25101,0.246154249,
25103,0.247985303,
25105,0.442103744,
25107,0.243644342,
25109,0.243791878,
25111,0.464499563,
25113,0.247430086,
25115,0.245712489,
25117,0.495933145,
25119,0.247403085,
25121,0.248505369,
25123,0.524279356,
25125,0.243872806,
25127,0.247262329,
25129,0.553174973,
25131,0.246706203,
25133,0.24781543,
25135,0.584030628,
25137,0.2429685,
25139,0.244075835,
25141,0.614015043,
25143,0.243385836,
25145,0.246402413,
25147,0.630410969,
25149,0.245721295,
25151,0.2503618,
25153,0.648548841,
25155,0.245876461,
25157,0.245124876,
25159,0.637734711,
25161,0.248496905,
25163,0.251542836,
25165,0.629065871,
25167,0.244633794,
25169,0.24488984,
25171,0.616274953,
25173,0.248663172,
25175,0.249256745,
25177,0.586903691,
25179,0.249169081,
25181,0.248814046,
25183,0.550638199,
25185,0.247829631,
25187,0.247408211,
25189,0.509984195,
25191,0.246797711,
25193,0.244106159,
25195,0.456555575,
25197,0.248297215,
25199,0.24843958,
25201,0.390961885,
25203,0.24950625,
25205,0.250382781,
25207,0.314560413,
25209,0.248852581,
25211,0.249081746,
25213,0.47347036,
25215,0.249082252,
25217,0.250392616,
25219,0.408289254,
25221,0.249584883,
25223,0.251401544,
25225,0.333861411,
25227,0.251258612,
25229,0.24938938,
25231,0.251900464,
25233,0.248213217,
25235,0.252610296,
25237,0.244724125,
25239,0.244074419,
25241,0.270628124,
25243,0.25151512,
25245,0.25620845,
25247,0.27510646,
25249,0.251063019,
25251,0.249688625,
25253,0.287762046,
25255,0.252626479,
25257,0.248783708,
25259,0.307280451,
25261,0.247434154,
25263,0.246413663,
25265,0.327444285,
25267,0.249666005,
25269,0.250055045,
25271,0.370049536,
25273,0.25122717,
25275,0.250925153,
25277,0.408642799,
25279,0.249213219,
25281,0.248246074,
25283,0.455822796,
25285,0.246725455,
25287,0.249031037,
25289,0.508160174,
25291,0.253135949,
25293,0.246438786,
25295,0.568365812,
25297,0.250230134,
25299,0.249812409,
25301,0.607281446,
25303,0.250111848,
25305,0.2516298,
25307,0.646839976,
25309,0.248689085,
25311,0.251348555,
25313,0.641373813,
25315,0.252950251,
25317,0.252732337,
25319,0.639112294,
25321,0.248428747,
25323,0.25048995,
25325,0.599470556,
25327,0.251438409,
25329,0.250481158,
25331,0.552818477,
25333,0.250738084,
25335,0.2513358,
25337,0.47822541,
25339,0.246523708,
25341,0.250168622,
25343,0.36389491,
25345,0.247694001,
25347,0.249220833,
25349,0.488593459,
25351,0.247489125,
25353,0.247996464,
25355,0.390379071,
25357,0.248351708,
25359,0.24681662,
25361,0.248930499,
25363,0.251683414,
25365,0.257739753,
25367,0.252876669,
25369,0.2515378,
25371,0.271564007,
25373,0.253657222,
25375,0.251677841,
25377,0.295126796,
25379,0.253650486,
25381,0.249214679,
25383,0.319095373,
25385,0.247495458,
25387,0.253460705,
25389,0.366157949,
25391,0.253421396,
25393,0.253410071,
25395,0.415801048,
25397,0.249551743,
25399,0.249435455,
25401,0.484421045,
25403,0.252618372,
25405,0.253112555,
25407,0.554517031,
25409,0.251213074,
25411,0.255604267,
25413,0.617170453,
25415,0.253730416,
25417,0.253107965,
25419,0.652536333,
25421,0.251888752,
25423,0.25401926,
25425,0.652111113,
25427,0.249788493,
25429,0.254346132,
25431,0.614806414,
25433,0.260353923,
25435,0.254086375,
25437,0.542888522,
25439,0.253727585,
25441,0.255281955,
25443,0.43295002,
25445,0.252773374,
25447,0.254037887,
25449,0.517241478,
25451,0.250406921,
25453,0.250792414,
25455,0.406702518,
25457,0.254447132,
25459,0.249835879,
25461,0.251759946,
25463,0.250075758,
25465,0.256628126,
25467,0.25020951,
25469,0.251290798,
25471,0.27692914,
25473,0.253162682,
25475,0.253004998,
25477,0.31133458,
25479,0.249462917,
25481,0.251170963,
25483,0.358844727,
25485,0.252078891,
25487,0.252347797,
25489,0.425750375,
25491,0.252194196,
25493,0.251762092,
25495,0.497689098,
25497,0.252769291,
25499,0.256964266,
25501,0.586833,
25503,0.251321644,
25505,0.250350118,
25507,0.64775157,
25509,0.253756404,
25511,0.256577075,
25513,0.652270734,
25515,0.251795053,
25517,0.251511931,
25519,0.612442791,
25521,0.256244779,
25523,0.25516817,
25525,0.550910294,
25527,0.253820986,
25529,0.251645952,
25531,0.394617409,
25533,0.254894555,
25535,0.254629046,
25537,0.475582868,
25539,0.250962973,
25541,0.250910491,
25543,0.323191702,
25545,0.254610509,
25547,0.257060051,
25549,0.255228132,
25551,0.257931411,
25553,0.276351333,
25555,0.25525412,
25557,0.254799157,
25559,0.312459022,
25561,0.256248206,
25563,0.25908193,
25565,0.365184456,
25567,0.251614153,
25569,0.251639456,
25571,0.431318194,
25573,0.253628492,
25575,0.252429545,
25577,0.532001376,
25579,0.25745827,
25581,0.258405417,
25583,0.6206761,
25585,0.254298359,
25587,0.25435406,
25589,0.656899393,
25591,0.257743031,
25593,0.258303165,
25595,0.643374681,
25597,0.256309003,
25599,0.255738407,
25601,0.560015321,
25603,0.254393309,
25605,0.25483343,
25607,0.413555861,
25609,0.252445698,
25611,0.253238052,
25613,0.477493346,
25615,0.256218791,
25617,0.259724259,
25619,0.314588249,
25621,0.261897206,
25623,0.260268241,
25625,0.252916038,
25627,0.253235102,
25629,0.280697286,
25631,0.251839191,
25633,0.254891515,
25635,0.334229708,
25637,0.258225411,
25639,0.25850302,
25641,0.406030357,
25643,0.25764063,
25645,0.253741533,
25647,0.500800431,
25649,0.257015914,
25651,0.258570552,
25653,0.608505785,
25655,0.259466499,
25657,0.256014049,
25659,0.660947561,
25661,0.258256614,
25663,0.256826967,
25665,0.655016124,
25667,0.255585134,
25669,0.258581698,
25671,0.560422778,
25673,0.256839782,
25675,0.255547464,
25677,0.388311625,
25679,0.253274798,
25681,0.25291729,
25683,0.442707032,
25685,0.255226284,
25687,0.257514298,
25689,0.253834635,
25691,0.25297609,
25693,0.270641774,
25695,0.25445354,
25697,0.255102247,
25699,0.309204429,
25701,0.256580621,
25703,0.256054819,
25705,0.379936218,
25707,0.25608772,
25709,0.254387736,
25711,0.473939478,
25713,0.258657217,
25715,0.267200202,
25717,0.591440141,
25719,0.254286975,
25721,0.254961342,
25723,0.659956455,
25725,0.259945244,
25727,0.261134118,
25729,0.654550374,
25731,0.255093157,
25733,0.256852925,
25735,0.547423542,
25737,0.255507052,
25739,0.255570292,
25741,0.358903497,
25743,0.256329298,
25745,0.258185953,
25747,0.394442469,
25749,0.261261165,
25751,0.263322324,
25753,0.26146841,
25755,0.258281529,
25757,0.281960547,
25759,0.256300986,
25761,0.252764583,
25763,0.337512285,
25765,0.255706221,
25767,0.255255997,
25769,0.426244408,
25771,0.256732136,
25773,0.257786423,
25775,0.549966574,
25777,0.255670577,
25779,0.256562084,
25781,0.658629656,
25783,0.256730676,
25785,0.260871112,
25787,0.663731396,
25789,0.261678278,
25791,0.257767528,
25793,0.577073157,
25795,0.259419173,
25797,0.257006615,
25799,0.383786052,
25801,0.255986333,
25803,0.262515038,
25805,0.409083784,
25807,0.257191926,
25809,0.260998338,
25811,0.25691089,
25813,0.254928619,
25815,0.285812169,
25817,0.25735262,
25819,0.256485522,
25821,0.355103701,
25823,0.257551849,
25825,0.256633043,
25827,0.457803875,
25829,0.258765429,
25831,0.25767526,
25833,0.595224798,
25835,0.258473992,
25837,0.256431371,
25839,0.676581204,
25841,0.257072359,
25843,0.255850703,
25845,0.640991926,
25847,0.25787884,
25849,0.255740166,
25851,0.498396307,
25853,0.258848846,
25855,0.256185323,
25857,0.498292714,
25859,0.256753862,
25861,0.262615919,
25863,0.262956411,
25865,0.262711197,
25867,0.278029531,
25869,0.260186821,
25871,0.261738151,
25873,0.336414516,
25875,0.260986954,
25877,0.258536905,
25879,0.440041631,
25881,0.262004614,
25883,0.264115006,
25885,0.583167076,
25887,0.262876242,
25889,0.261816323,
25891,0.678995013,
25893,0.258071661,
25895,0.267500669,
25897,0.637478828,
25899,0.259777427,
25901,0.260771871,
25903,0.477768153,
25905,0.262573034,
25907,0.260974556,
25909,0.471593559,
25911,0.261164993,
25913,0.262104094,
25915,0.260442346,
25917,0.261006773,
25919,0.287637502,
25921,0.259494066,
25923,0.258104622,
25925,0.357268244,
25927,0.260365099,
25929,0.259762704,
25931,0.477241278,
25933,0.261483282,
25935,0.260037631,
25937,0.627474129,
25939,0.264246047,
25941,0.265302956,
25943,0.686459064,
25945,0.258156627,
25947,0.261330277,
25949,0.599043846,
25951,0.260386258,
25953,0.259263635,
25955,0.369696647,
25957,0.26335451,
25959,0.258724093,
25961,0.348343074,
25963,0.263177097,
25965,0.273630798,
25967,0.260673165,
25969,0.259537548,
25971,0.322250307,
25973,0.259551883,
25975,0.262025207,
25977,0.425854594,
25979,0.260423839,
25981,0.257998168,
25983,0.585298419,
25985,0.264044404,
25987,0.277071446,
25989,0.684935093,
25991,0.263076663,
25993,0.267494053,
25995,0.622619569,
25997,0.265333325,
25999,0.262369931,
26001,0.420022786,
26003,0.262340337,
26005,0.263257533,
26007,0.392530322,
26009,0.261167884,
26011,0.26805383,
26013,0.262287378,
26015,0.263638347,
26017,0.321253538,
26019,0.259822339,
26021,0.261191249,
26023,0.430477917,
26025,0.264581442,
26027,0.264431834,
26029,0.589442194,
26031,0.263394505,
26033,0.266051292,
26035,0.685401857,
26037,0.263953924,
26039,0.264844328,
26041,0.619135559,
26043,0.262776375,
26045,0.261411637,
26047,0.378739446,
26049,0.265702426,
26051,0.262964666,
26053,0.333757252,
26055,0.26230216,
26057,0.2780855,
26059,0.26294297,
26061,0.266293675,
26063,0.349883914,
26065,0.265259504,
26067,0.2614097,
26069,0.476733208,
26071,0.264811248,
26073,0.267004877,
26075,0.650524735,
26077,0.271604508,
26079,0.267235547,
26081,0.678792596,
26083,0.26770395,
26085,0.267147213,
26087,0.544099033,
26089,0.262235999,
26091,0.263948321,
26093,0.497383446,
26095,0.263244808,
26097,0.262991667,
26099,0.26542899,
26101,0.262365699,
26103,0.306104094,
26105,0.262355119,
26107,0.26467815,
26109,0.412394315,
26111,0.266574323,
26113,0.29136318,
26115,0.631358147,
26117,0.266840845,
26119,0.266687155,
26121,0.686420679,
26123,0.266951948,
26125,0.268444091,
26127,0.609635949,
26129,0.268248826,
26131,0.268193752,
26133,0.334596932,
26135,0.2696141,
26137,0.267886639,
26139,0.268031538,
26141,0.267803937,
26143,0.303156793,
26145,0.26747185,
26147,0.269034356,
26149,0.399680316,
26151,0.267047524,
26153,0.268993348,
26155,0.564227521,
26157,0.264868885,
26159,0.264175385,
26161,0.696548164,
26163,0.268922955,
26165,0.274393529,
26167,0.608647346,
26169,0.269375205,
26171,0.270592153,
26173,0.564032912,
26175,0.269054949,
26177,0.270042241,
26179,0.269208789,
26181,0.267117113,
26183,0.302435011,
26185,0.26673463,
26187,0.266365916,
26189,0.408666253,
26191,0.2651968,
26193,0.265089303,
26195,0.585823476,
26197,0.264289677,
26199,0.265075743,
26201,0.703532934,
26203,0.265956163,
26205,0.269498765,
26207,0.580944896,
26209,0.269797623,
26211,0.269152254,
26213,0.516512156,
26215,0.272894382,
26217,0.26950109,
26219,0.269928247,
26221,0.270317823,
26223,0.320886165,
26225,0.270191014,
26227,0.271316826,
26229,0.448751479,
26231,0.268279195,
26233,0.268735141,
26235,0.635764837,
26237,0.269112706,
26239,0.270810604,
26241,0.68496269,
26243,0.267643839,
26245,0.268141717,
26247,0.509702563,
26249,0.273195326,
26251,0.275209218,
26253,0.418410629,
26255,0.26423794,
26257,0.280819207,
26259,0.26678434,
26261,0.26649186,
26263,0.360476851,
26265,0.270274252,
26267,0.271282375,
26269,0.532591581,
26271,0.267001569,
26273,0.267848909,
26275,0.690765679,
26277,0.26532647,
26279,0.264902472,
26281,0.62957871,
26283,0.264143527,
26285,0.267786831,
26287,0.331452638,
26289,0.272634059,
26291,0.27273187,
26293,0.270340174,
26295,0.269459963,
26297,0.31763199,
26299,0.269663453,
26301,0.272649348,
26303,0.450135201,
26305,0.270361274,
26307,0.273273408,
26309,0.653532624,
26311,0.266802162,
26313,0.272501081,
26315,0.684143722,
26317,0.269217491,
26319,0.272410333,
26321,0.45364511,
26323,0.271039039,
26325,0.271202624,
26327,0.337661147,
26329,0.271093369,
26331,0.301980972,
26333,0.27163586,
26335,0.271411419,
26337,0.413138539,
26339,0.272882044,
26341,0.279390931,
26343,0.608314097,
26345,0.269689977,
26347,0.267344713,
26349,0.705461442,
26351,0.27342093,
26353,0.274095356,
26355,0.520506382,
26357,0.268731594,
26359,0.269407272,
26361,0.410982877,
26363,0.271469384,
26365,0.291624427,
26367,0.272166848,
26369,0.269640118,
26371,0.388180137,
26373,0.270132691,
26375,0.271935314,
26377,0.591328144,
26379,0.271625161,
26381,0.269026786,
26383,0.704556942,
26385,0.272295147,
26387,0.279608399,
26389,0.543454647,
26391,0.2710765,
26393,0.270839572,
26395,0.419621915,
26397,0.271281987,
26399,0.288510919,
26401,0.268534541,
26403,0.27019918,
26405,0.393575996,
26407,0.269674629,
26409,0.272498786,
26411,0.597617686,
26413,0.271293908,
26415,0.271000534,
26417,0.702594876,
26419,0.272390485,
26421,0.275162876,
26423,0.519508004,
26425,0.278882056,
26427,0.270076036,
26429,0.377897352,
26431,0.269327372,
26433,0.297436386,
26435,0.269251764,
26437,0.270276964,
26439,0.41382128,
26441,0.272173554,
26443,0.272665709,
26445,0.627104342,
26447,0.274076849,
26449,0.269773066,
26451,0.692227185,
26453,0.279985994,
26455,0.280056328,
26457,0.455545753,
26459,0.279383689,
26461,0.279840946,
26463,0.279524565,
26465,0.279889643,
26467,0.34288162,
26469,0.291977555,
26471,0.284697682,
26473,0.515775025,
26475,0.283369005,
26477,0.280603588,
26479,0.703812242,
26481,0.278190523,
26483,0.279531598,
26485,0.652038813,
26487,0.279433787,
26489,0.276764095,
26491,0.547026098,
26493,0.279532105,
26495,0.286083251,
26497,0.277369827,
26499,0.279556215,
26501,0.377988666,
26503,0.280001044,
26505,0.280719578,
26507,0.598119736,
26509,0.282024503,
26511,0.290563852,
26513,0.718413413,
26515,0.278709531,
26517,0.276347041,
26519,0.533447087,
26521,0.276931494,
26523,0.283496737,
26525,0.361951292,
26527,0.278525233,
26529,0.308860958,
26531,0.281645626,
26533,0.279060692,
26535,0.468293279,
26537,0.282742381,
26539,0.279915899,
26541,0.70216608,
26543,0.285706371,
26545,0.279326707,
26547,0.659873962,
26549,0.28220737,
26551,0.28329587,
26553,0.550617397,
26555,0.279312134,
26557,0.283306062,
26559,0.281306595,
26561,0.287103087,
26563,0.381330609,
26565,0.277819157,
26567,0.276071072,
26569,0.59967041,
26571,0.27839157,
26573,0.278646588,
26575,0.723211288,
26577,0.275438458,
26579,0.278243423,
